millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
20637632,0xB,0x0,1,1,9,1,1,3060.000000,378.000000,166.000000,35.800
20637645,0xB,0x1,1,2,17,1,1,2890.000000,189.000000,83.000000,35.800
20637658,0xB,0x2,1,4,34,1,1,2890.000000,94.500000,41.500000,35.700
20637677,0xB,0x3,1,8,68,1,2,2890.000000,47.250000,41.500000,35.700
20637707,0xB,0x4,1,16,136,1,3,2890.000000,23.625000,31.125000,35.750
20637755,0xB,0x5,1,32,271,2,5,2879.375000,23.625000,25.937500,35.750
20637836,0xB,0x6,1,64,541,4,9,2874.062500,23.625000,23.343750,35.750
20637986,0xB,0x7,1,128,1080,7,17,2868.750000,20.671875,22.046875,35.700
20638279,0xB,0x8,1,256,2160,13,33,2868.750000,19.195313,21.398438,35.750
20638853,0xB,0x9,1,512,4319,26,65,2868.085938,19.195313,21.074219,35.800
20639991,0xB,0xA,1,1024,8631,52,129,2865.761719,19.195313,20.912109,35.800
20642254,0xB,0xB,1,2048,17258,103,257,2865.097656,19.010742,20.831055,35.900
20646770,0xB,0xC,1,4096,34512,205,514,2864.765381,18.918457,20.831055,36.000
20655794,0xB,0xD,1,8192,65535,409,1027,2719.958496,18.872314,20.810791,36.150
20673829,0xB,0xE,1,16384,65535,818,2054,1359.979248,18.872314,20.810791,36.400
20674842,0xA,0x0,2,1,18,1,1,3060.000000,189.000000,83.000000,36.800
20674855,0xA,0x1,2,2,35,1,2,2975.000000,94.500000,83.000000,36.900
20674868,0xA,0x2,2,4,69,1,2,2932.500000,47.250000,41.500000,36.900
20674887,0xA,0x3,2,8,137,2,3,2911.250000,47.250000,31.125000,36.850
20674918,0xA,0x4,2,16,272,2,5,2890.000000,23.625000,25.937500,36.900
20674965,0xA,0x5,2,32,544,4,9,2890.000000,23.625000,23.343750,36.900
20675047,0xA,0x6,2,64,1087,7,17,2887.343750,20.671875,22.046875,36.900
20675196,0xA,0x7,2,128,2172,14,34,2884.687500,20.671875,22.046875,36.900
20675488,0xA,0x8,2,256,4346,27,66,2886.015381,19.933594,21.398438,36.850
20676062,0xA,0x9,2,512,8688,52,130,2884.687500,19.195313,21.074219,36.900
20677200,0xA,0xA,2,1024,17355,104,259,2881.201172,19.195313,20.993164,36.900
20679463,0xA,0xB,2,2048,34672,206,517,2878.047119,19.010742,20.952637,36.900
20683983,0xA,0xC,2,4096,65535,411,1032,2719.958496,18.964600,20.912109,36.950
20693009,0xA,0xD,2,8192,65535,822,2064,1359.979248,18.964600,20.912109,37.000
20711045,0xA,0xE,2,16384,65535,1643,4127,679.989624,18.953064,20.907043,37.100
20712058,0x9,0x0,4,1,35,1,2,2975.000000,94.500000,83.000000,37.600
20712071,0x9,0x1,4,2,69,2,3,2932.500000,94.500000,62.250000,37.400
20712085,0x9,0x2,4,4,137,2,4,2911.250000,47.250000,41.500000,37.450
20712104,0x9,0x3,4,8,273,3,6,2900.625000,35.437500,31.125000,37.400
20712134,0x9,0x4,4,16,544,4,10,2890.000000,23.625000,25.937500,37.450
20712181,0x9,0x5,4,32,1087,8,18,2887.343750,23.625000,23.343750,37.450
20712263,0x9,0x6,4,64,2173,14,34,2886.015381,20.671875,22.046875,37.450
20712414,0x9,0x7,4,128,4346,27,67,2886.015381,19.933594,21.722656,37.450
20712706,0x9,0x8,4,256,8689,53,131,2885.019531,19.564453,21.236328,37.450
20713279,0x9,0x9,4,512,17374,104,260,2884.355469,19.195313,21.074219,37.400
20714415,0x9,0xA,4,1024,34758,207,519,2885.185547,19.103027,21.033691,37.450
20716678,0x9,0xB,4,2048,65535,412,1036,2719.958496,19.010742,20.993164,37.450
20721191,0x9,0xC,4,4096,65535,822,2070,1359.979248,18.964600,20.972900,37.500
20730209,0x9,0xD,4,8192,65535,1643,4138,679.989624,18.953064,20.962770,37.550
20748232,0x9,0xE,4,16384,65535,3286,8273,339.994812,18.953064,20.955170,37.700
20749245,0x8,0x0,8,1,70,2,4,2975.000000,94.500000,83.000000,37.800
20749258,0x8,0x1,8,2,139,3,6,2953.750000,70.875000,62.250000,37.900
20749272,0x8,0x2,8,4,275,4,8,2921.875000,47.250000,41.500000,37.900
20749290,0x8,0x3,8,8,548,5,12,2911.250000,29.531250,31.125000,37.850
20749321,0x8,0x4,8,16,1093,8,19,2903.281250,23.625000,24.640625,37.800
20749368,0x8,0x5,8,32,2183,15,36,2899.297119,22.148438,23.343750,37.900
20749450,0x8,0x6,8,64,4365,28,68,2898.632813,20.671875,22.046875,37.900
20749599,0x8,0x7,8,128,8727,54,133,2897.636719,19.933594,21.560547,37.850
20749892,0x8,0x8,8,256,17453,105,263,2897.470703,19.379883,21.317383,37.850
20750464,0x8,0x9,8,512,34904,208,523,2897.304688,19.195313,21.195801,37.850
20751602,0x8,0xA,8,1024,65535,414,1042,2719.958496,19.103027,21.114746,37.900
20753865,0x8,0xB,8,2048,65535,827,2080,1359.979248,19.079958,21.074219,37.900
20758380,0x8,0xC,8,4096,65535,1652,4157,679.989624,19.056885,21.059021,37.900
20767395,0x8,0xD,8,8192,65535,3301,8311,339.994812,19.039581,21.051422,37.900
20785416,0x8,0xE,8,16384,65535,6601,16619,169.997406,19.036697,21.047623,38.000
20786430,0x7,0x0,16,1,139,4,7,2953.750000,94.500000,72.625000,38.200
20786443,0x7,0x1,16,2,276,5,10,2932.500000,59.062500,51.875000,38.100
20786456,0x7,0x2,16,4,548,7,15,2911.250000,41.343750,38.906250,38.200
20786475,0x7,0x3,16,8,1092,10,23,2900.625000,29.531250,29.828125,38.200
20786505,0x7,0x4,16,16,2180,16,38,2895.312500,23.625000,24.640625,38.150
20786553,0x7,0x5,16,32,4357,29,71,2893.320313,21.410156,23.019531,38.150
20786635,0x7,0x6,16,64,8712,55,136,2892.656250,20.302734,22.046875,38.150
20786784,0x7,0x7,16,128,17426,107,266,2892.988281,19.749023,21.560547,38.150
20787076,0x7,0x8,16,256,34835,210,526,2891.577148,19.379883,21.317383,38.150
20787648,0x7,0x9,16,512,65535,417,1045,2719.958496,19.241455,21.175537,38.150
20788786,0x7,0xA,16,1024,65535,829,2082,1359.979248,19.126097,21.094482,38.100
20791047,0x7,0xB,16,2048,65535,1655,4160,679.989624,19.091492,21.074219,38.100
20795558,0x7,0xC,16,4096,65535,3306,8314,339.994812,19.068420,21.059021,38.200
20804570,0x7,0xD,16,8192,65535,6608,16621,169.997406,19.056885,21.050156,38.200
20822582,0x7,0xE,16,16384,65535,13213,33237,84.998703,19.052559,21.046989,38.300
20823596,0x6,0x0,32,1,280,7,14,2975.000000,82.687500,72.625000,38.400
20823609,0x6,0x1,32,2,554,10,20,2943.125000,59.062500,51.875000,38.400
20823622,0x6,0x2,32,4,1101,14,29,2924.531250,41.343750,37.609375,38.350
20823641,0x6,0x3,32,8,2196,20,45,2916.562500,29.531250,29.179688,38.350
20823671,0x6,0x4,32,16,4383,32,76,2910.585938,23.625000,24.640625,38.350
20823719,0x6,0x5,32,32,8760,58,142,2908.593750,21.410156,23.019531,38.350
20823800,0x6,0x6,32,64,17515,111,273,2907.763672,20.487305,22.127930,38.350
20823951,0x6,0x7,32,128,35022,214,534,2907.099609,19.749023,21.641602,38.350
20824243,0x6,0x8,32,256,65535,422,1055,2719.958496,19.472168,21.378174,38.350
20824816,0x6,0x9,32,512,65535,836,2098,1359.979248,19.287598,21.256592,38.350
20825955,0x6,0xA,32,1024,65535,1665,4183,679.989624,19.206848,21.190735,38.350
20828217,0x6,0xB,32,2048,65535,3323,8355,339.994812,19.166473,21.162872,38.300
20832725,0x6,0xC,32,4096,65535,6640,16700,169.997406,19.149170,21.150208,38.350
20841737,0x6,0xD,32,8192,65535,13271,33386,84.998703,19.136192,21.141342,38.350
20859750,0x6,0xE,32,16384,65535,26535,65535,42.499352,19.131145,20.749683,38.350
20860763,0x5,0x0,64,1,560,15,28,2975.000000,88.593750,72.625000,38.600
20860776,0x5,0x1,64,2,1111,20,40,2951.093750,59.062500,51.875000,38.500
20860789,0x5,0x2,64,4,2207,27,58,2931.172119,39.867188,37.609375,38.500
20860808,0x5,0x3,64,8,4399,40,90,2921.210938,29.531250,29.179688,38.500
20860838,0x5,0x4,64,16,8783,63,151,2916.230469,23.255859,24.478516,38.450
20860886,0x5,0x5,64,32,17558,117,284,2914.902344,21.594727,23.019531,38.450
20860968,0x5,0x6,64,64,35099,222,548,2913.491211,20.487305,22.208984,38.500
20861118,0x5,0x7,64,128,65535,430,1074,2719.958496,19.841309,21.763184,38.550
20861411,0x5,0x8,64,256,65535,846,2120,1359.979248,19.518311,21.479492,38.450
20861983,0x5,0x9,64,512,65535,1680,4219,679.989624,19.379883,21.373108,38.450
20863120,0x5,0xA,64,1024,65535,3345,8411,339.994812,19.293365,21.304718,38.500
20865383,0x5,0xB,64,2048,65535,6677,16796,169.997406,19.255875,21.271790,38.500
20869893,0x5,0xC,64,4096,65535,13345,33582,84.998703,19.242897,21.265457,38.500
20878905,0x5,0xD,64,8192,65535,26674,65535,42.499352,19.231361,20.749683,38.500
20896917,0x5,0xE,64,16384,65535,53334,65535,21.249676,19.226315,10.374842,38.500
20897931,0x4,0x0,128,1,1023,30,58,2717.343750,88.593750,75.218750,38.400
20897944,0x4,0x1,128,2,2047,40,82,2718.672119,59.062500,53.171875,38.500
20897957,0x4,0x2,128,4,4095,55,117,2719.335938,40.605469,37.933594,38.550
20897976,0x4,0x3,128,8,8191,81,184,2719.667969,29.900391,29.828125,38.600
20898006,0x4,0x4,128,16,16383,128,306,2719.833984,23.625000,24.802734,38.600
20898054,0x4,0x5,128,32,32767,234,572,2719.916992,21.594727,23.181641,38.550
20898135,0x4,0x6,128,64,65535,446,1102,2719.958496,20.579590,22.330566,38.500
20898286,0x4,0x7,128,128,65535,865,2157,1359.979248,19.956663,21.854372,38.550
20898579,0x4,0x8,128,256,65535,1699,4258,679.989624,19.599060,21.570681,38.600
20899152,0x4,0x9,128,512,65535,3372,8471,339.994812,19.449099,21.456696,38.550
20900290,0x4,0xA,128,1024,65535,6714,16884,169.997406,19.362579,21.383240,38.600
20902552,0x4,0xB,128,2048,65535,13400,33718,84.998703,19.322205,21.351578,38.500
20907062,0x4,0xC,128,4096,65535,26779,65535,42.499352,19.307064,20.749683,38.550
20916070,0x4,0xD,128,8192,65535,53534,65535,21.249676,19.298412,10.374842,38.550
20934072,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,38.650
20935085,0x3,0x0,256,1,1023,62,118,1358.671875,91.546875,76.515625,38.800
20935098,0x3,0x1,256,2,2047,105,189,1359.336060,77.519531,61.277344,38.700
20935112,0x3,0x2,256,4,4095,175,301,1359.667969,64.599609,48.794922,38.800
20935130,0x3,0x3,256,8,8191,311,517,1359.833984,57.401367,41.905273,38.750
20935161,0x3,0x4,256,16,16383,573,934,1359.916992,52.879395,37.852539,38.750
20935208,0x3,0x5,256,32,32767,1120,1808,1359.958496,51.679688,36.636719,38.750
20935290,0x3,0x6,256,64,65535,2211,3551,1359.979248,51.010620,35.978149,38.750
20935440,0x3,0x7,256,128,65535,4387,7021,679.989624,50.606873,35.567810,38.750
20935732,0x3,0x8,256,256,65535,8734,13958,339.994812,50.376160,35.355042,38.750
20936305,0x3,0x9,256,512,65535,17431,27832,169.997406,50.269455,35.248657,38.750
