map2colour_performance.ino  - map2colourFast

MAP2COLOUR_LIB_VERSION: 0.2.0

begin()
316
332

map2RGB()
16	0.00	FF0000
52	10.00	FF0000
48	20.00	FF0000
52	30.00	FF0000
76	40.00	FF3F00
76	50.00	FF8F00
80	60.00	FFDF00
116	70.00	E8FD00
112	80.00	C3FB00
108	90.00	9DF800
112	100.00	78F600
112	110.00	52F400
116	120.00	2DF100
112	130.00	12F000
108	140.00	25F100
112	150.00	38F200
112	160.00	4BF300
108	170.00	5DF400
112	180.00	70F600
112	190.00	83F700
108	200.00	96F800
112	210.00	A8F900
116	220.00	BBFA00
112	230.00	CEFB00
116	240.00	E1FD00
112	250.00	F3FE00
88	260.00	FFFB00
96	270.00	FFF100
88	280.00	FFE700
92	290.00	FFDD00
88	300.00	FFD300
92	310.00	FFC900
88	320.00	FFBF00
88	330.00	FFB500
92	340.00	FFAB00
92	350.00	FFA100
88	360.00	FF9700
92	370.00	FF8D00
92	380.00	FF8300
88	390.00	FF7900
88	400.00	FF6F00
88	410.00	FF6500
92	420.00	FF5B00
88	430.00	FF5100
92	440.00	FF4700
92	450.00	FF3D00
92	460.00	FF3300
88	470.00	FF2900
96	480.00	FF1F00
92	490.00	FF1500
92	500.00	FF0B00
96	510.00	FF0100
72	520.00	FF0000
72	530.00	FF0000
72	540.00	FF0000
72	550.00	FF0000
72	560.00	FF0000
76	570.00	FF0000
72	580.00	FF0000
72	590.00	FF0000
72	600.00	FF0000
76	610.00	FF0000
72	620.00	FF0000
72	630.00	FF0000
72	640.00	FF0000
76	650.00	FF0000
72	660.00	FF0000
76	670.00	FF0000
72	680.00	FF0000
72	690.00	FF0000
72	700.00	FF0000
72	710.00	FF0000
72	720.00	FF0000
76	730.00	FF0000
72	740.00	FF0000
72	750.00	FF0000
72	760.00	FF0000
72	770.00	FF0000
72	780.00	FF0000
76	790.00	FF0000
76	800.00	FF0000
76	810.00	FF0000
72	820.00	FF0000
72	830.00	FF0000
72	840.00	FF0000
72	850.00	FF0000
76	860.00	FF0000
76	870.00	FF0000
76	880.00	FF0000
76	890.00	FF0000
72	900.00	FF0000
72	910.00	FF0000
76	920.00	FF0000
72	930.00	FF0000
76	940.00	FF0000
76	950.00	FF0000
72	960.00	FF0000
76	970.00	FF0000
72	980.00	FF0000
76	990.00	FF0000
72	1000.00	FF0000
76	1010.00	FF0000
76	1020.00	FF0000

TOTAL:	8636
AVG:	83.84

map2_565()
20	0.00	F800
56	10.00	F800
52	20.00	F800
56	30.00	F800
80	40.00	F9E0
80	50.00	FC60
80	60.00	FEE0
120	70.00	EFE0
112	80.00	C7C0
112	90.00	9FC0
116	100.00	7FA0
112	110.00	57A0
116	120.00	2F80
112	130.00	1780
112	140.00	2780
116	150.00	3F80
112	160.00	4F80
112	170.00	5FA0
112	180.00	77A0
116	190.00	87A0
116	200.00	97C0
112	210.00	AFC0
112	220.00	BFC0
116	230.00	CFC0
120	240.00	E7E0
116	250.00	F7E0
92	260.00	FFC0
92	270.00	FF80
92	280.00	FF20
96	290.00	FEE0
92	300.00	FE80
92	310.00	FE40
96	320.00	FDE0
100	330.00	FDA0
96	340.00	FD40
96	350.00	FD00
100	360.00	FCA0
92	370.00	FC60
96	380.00	FC00
100	390.00	FBC0
96	400.00	FB60
92	410.00	FB20
100	420.00	FAC0
92	430.00	FA80
96	440.00	FA20
100	450.00	F9E0
92	460.00	F980
96	470.00	F940
96	480.00	F8E0
96	490.00	F8A0
96	500.00	F840
108	510.00	F800
76	520.00	F800
76	530.00	F800
84	540.00	F800
76	550.00	F800
76	560.00	F800
76	570.00	F800
80	580.00	F800
80	590.00	F800
76	600.00	F800
76	610.00	F800
84	620.00	F800
76	630.00	F800
76	640.00	F800
76	650.00	F800
76	660.00	F800
76	670.00	F800
76	680.00	F800
76	690.00	F800
76	700.00	F800
76	710.00	F800
76	720.00	F800
84	730.00	F800
80	740.00	F800
76	750.00	F800
80	760.00	F800
80	770.00	F800
80	780.00	F800
76	790.00	F800
80	800.00	F800
84	810.00	F800
76	820.00	F800
80	830.00	F800
80	840.00	F800
80	850.00	F800
80	860.00	F800
76	870.00	F800
76	880.00	F800
76	890.00	F800
76	900.00	F800
80	910.00	F800
80	920.00	F800
76	930.00	F800
76	940.00	F800
80	950.00	F800
76	960.00	F800
76	970.00	F800
76	980.00	F800
76	990.00	F800
80	1000.00	F800
80	1010.00	F800
80	1020.00	F800

TOTAL:	9064
AVG:	88.00

done...
