map2colour_performance.ino - map2colourFast

begin()
220
232

map2RGB()
16	0.00	FF0000
44	10.00	FF0000
40	20.00	FF0000
44	30.00	FF0000
68	40.00	FF3F00
68	50.00	FF8F00
72	60.00	FFDF00
100	70.00	E8FD00
100	80.00	C3FB00
100	90.00	9DF800
104	100.00	78F600
100	110.00	52F400
108	120.00	2DF100
100	130.00	12F000
104	140.00	25F100
100	150.00	38F200
100	160.00	4BF300
104	170.00	5DF400
100	180.00	70F600
104	190.00	83F700
104	200.00	96F800
100	210.00	A8F900
100	220.00	BBFA00
104	230.00	CEFB00
108	240.00	E1FD00
104	250.00	F3FE00
80	260.00	FFFB00
84	270.00	FFF100
80	280.00	FFE700
80	290.00	FFDD00
80	300.00	FFD300
84	310.00	FFC900
80	320.00	FFBF00
80	330.00	FFB500
88	340.00	FFAB00
80	350.00	FFA100
80	360.00	FF9700
80	370.00	FF8D00
80	380.00	FF8300
80	390.00	FF7900
80	400.00	FF6F00
80	410.00	FF6500
80	420.00	FF5B00
80	430.00	FF5100
84	440.00	FF4700
80	450.00	FF3D00
80	460.00	FF3300
80	470.00	FF2900
84	480.00	FF1F00
92	490.00	FF1500
84	500.00	FF0B00
88	510.00	FF0100
64	520.00	FF0000
64	530.00	FF0000
60	540.00	FF0000
60	550.00	FF0000
60	560.00	FF0000
64	570.00	FF0000
64	580.00	FF0000
64	590.00	FF0000
64	600.00	FF0000
64	610.00	FF0000
64	620.00	FF0000
64	630.00	FF0000
64	640.00	FF0000
64	650.00	FF0000
64	660.00	FF0000
64	670.00	FF0000
64	680.00	FF0000
64	690.00	FF0000
64	700.00	FF0000
60	710.00	FF0000
64	720.00	FF0000
64	730.00	FF0000
64	740.00	FF0000
64	750.00	FF0000
60	760.00	FF0000
60	770.00	FF0000
64	780.00	FF0000
64	790.00	FF0000
64	800.00	FF0000
64	810.00	FF0000
64	820.00	FF0000
64	830.00	FF0000
64	840.00	FF0000
64	850.00	FF0000
64	860.00	FF0000
60	870.00	FF0000
64	880.00	FF0000
64	890.00	FF0000
64	900.00	FF0000
64	910.00	FF0000
64	920.00	FF0000
64	930.00	FF0000
64	940.00	FF0000
64	950.00	FF0000
64	960.00	FF0000
64	970.00	FF0000
64	980.00	FF0000
64	990.00	FF0000
64	1000.00	FF0000
68	1010.00	FF0000
72	1020.00	FF0000

map2_565()
16	0.00	F800
48	10.00	F800
48	20.00	F800
48	30.00	F800
76	40.00	F9E0
72	50.00	FC60
72	60.00	FEE0
104	70.00	EFE0
104	80.00	C7C0
104	90.00	9FC0
104	100.00	7FA0
108	110.00	57A0
108	120.00	2F80
108	130.00	1780
104	140.00	2780
104	150.00	3F80
104	160.00	4F80
108	170.00	5FA0
108	180.00	77A0
108	190.00	87A0
104	200.00	97C0
104	210.00	AFC0
104	220.00	BFC0
108	230.00	CFC0
116	240.00	E7E0
108	250.00	F7E0
84	260.00	FFC0
92	270.00	FF80
84	280.00	FF20
84	290.00	FEE0
84	300.00	FE80
84	310.00	FE40
84	320.00	FDE0
84	330.00	FDA0
84	340.00	FD40
84	350.00	FD00
84	360.00	FCA0
84	370.00	FC60
92	380.00	FC00
88	390.00	FBC0
84	400.00	FB60
84	410.00	FB20
84	420.00	FAC0
84	430.00	FA80
88	440.00	FA20
84	450.00	F9E0
88	460.00	F980
88	470.00	F940
84	480.00	F8E0
88	490.00	F8A0
88	500.00	F840
92	510.00	F800
68	520.00	F800
68	530.00	F800
64	540.00	F800
68	550.00	F800
64	560.00	F800
64	570.00	F800
68	580.00	F800
64	590.00	F800
64	600.00	F800
64	610.00	F800
68	620.00	F800
64	630.00	F800
64	640.00	F800
72	650.00	F800
64	660.00	F800
68	670.00	F800
68	680.00	F800
68	690.00	F800
64	700.00	F800
68	710.00	F800
64	720.00	F800
72	730.00	F800
64	740.00	F800
68	750.00	F800
68	760.00	F800
68	770.00	F800
68	780.00	F800
64	790.00	F800
68	800.00	F800
68	810.00	F800
64	820.00	F800
68	830.00	F800
68	840.00	F800
64	850.00	F800
72	860.00	F800
68	870.00	F800
64	880.00	F800
68	890.00	F800
68	900.00	F800
68	910.00	F800
68	920.00	F800
68	930.00	F800
72	940.00	F800
68	950.00	F800
68	960.00	F800
72	970.00	F800
68	980.00	F800
68	990.00	F800
72	1000.00	F800
68	1010.00	F800
68	1020.00	F800

done...
